           x [mm]           y [mm]           z [mm]         Ex [V/m]         Ey [V/m]         Ez [V/m]
       -14.000005        12.666675        220.06523        7944.0693       -22024.939       0.19153823
        -7.333335        12.666675        220.06523        10874.954       -39540.727     0.0038281265
        -0.666665        12.666675        220.06523       -10874.938        -39540.73     0.0038208137
         6.000005        12.666675        220.06523        -7944.165       -22024.986       0.19148572
        12.666675        12.666675        220.06523        -7322.356        -7322.356       0.29062527
        19.333345        12.666675        220.06523                0                0                0
       -20.666675        19.333345        220.06523                0                0                0
       -14.000005        19.333345        220.06523                0                0                0
        -7.333335        19.333345        220.06523                0                0                0
        -0.666665        19.333345        220.06523                0                0                0
         6.000005        19.333345        220.06523                0                0                0
        12.666675        19.333345        220.06523                0                0                0
        19.333345        19.333345        220.06523                0                0                0
       -20.666675       -20.666675         226.7319        7324.2495        7324.2495         3.834013
       -14.000005       -20.666675         226.7319        7942.3398        22025.242        3.2724111
        -7.333335       -20.666675         226.7319          10874.7        39540.402       0.13404703
        -0.666665       -20.666675         226.7319       -10874.688        39540.391       0.13404617
         6.000005       -20.666675         226.7319       -7942.3643         22025.23        3.2724652
        12.666675       -20.666675         226.7319       -7324.2354        7324.2334        3.8342164
        19.333345       -20.666675         226.7319                0                0                0
       -20.666675       -14.000005         226.7319        22025.242        7942.3398        3.2724109
       -14.000005       -14.000005         226.7319         38.81929        38.702793        7.0192862
        -7.333335       -14.000005         226.7319        16.375639        49.088661        44.668694
        -0.666665       -14.000005         226.7319       -16.376604        49.089035        44.668427
         6.000005       -14.000005         226.7319       -38.701714        38.818153        7.0193362
        12.666675       -14.000005         226.7319        -22025.24        7942.3765         3.272541
        19.333345       -14.000005         226.7319                0                0                0
       -20.666675        -7.333335         226.7319        39540.398          10874.7       0.13404705
       -14.000005        -7.333335         226.7319        49.088665        16.375637        44.668694
        -7.333335        -7.333335         226.7319        17.162056        17.162056        76.446739
        -0.666665        -7.333335         226.7319       -17.162624        17.161894        76.448082
         6.000005        -7.333335         226.7319       -49.088085        16.375668        44.668976
        12.666675        -7.333335         226.7319       -39540.383        10874.697       0.13408494
        19.333345        -7.333335         226.7319                0                0                0
       -20.666675        -0.666665         226.7319        39540.387       -10874.688       0.13404618
       -14.000005        -0.666665         226.7319        49.089031       -16.376604        44.668427
        -7.333335        -0.666665         226.7319        17.161894       -17.162624        76.448082
        -0.666665        -0.666665         226.7319       -17.162067       -17.162066        76.448761
         6.000005        -0.666665         226.7319       -49.086788       -16.375931        44.668056
        12.666675        -0.666665         226.7319       -39540.387       -10874.682       0.13401568
        19.333345        -0.666665         226.7319                0                0                0
       -20.666675         6.000005         226.7319         22025.23       -7942.3643        3.2724652
       -14.000005         6.000005         226.7319        38.701649       -38.818203        7.0193377
        -7.333335         6.000005         226.7319        16.375668       -49.088085        44.668976
        -0.666665         6.000005         226.7319       -16.375931       -49.086788        44.668056
         6.000005         6.000005         226.7319       -38.818802       -38.702312        7.0195117
        12.666675         6.000005         226.7319       -22025.289       -7942.4717        3.2718217
        19.333345         6.000005         226.7319                0                0                0
       -20.666675        12.666675         226.7319        7324.2334       -7324.2354        3.8342161
       -14.000005        12.666675         226.7319        7942.3765        -22025.24        3.2725413
        -7.333335        12.666675         226.7319        10874.697       -39540.383       0.13408494
        -0.666665        12.666675         226.7319       -10874.682       -39540.387       0.13401569
         6.000005        12.666675         226.7319       -7942.4722       -22025.287        3.2718217
        12.666675        12.666675         226.7319       -7324.2256       -7324.2251        3.8337569
        19.333345        12.666675         226.7319                0                0                0
       -20.666675        19.333345         226.7319                0                0                0
       -14.000005        19.333345         226.7319                0                0                0
        -7.333335        19.333345         226.7319                0                0                0
        -0.666665        19.333345         226.7319                0                0                0
         6.000005        19.333345         226.7319                0                0                0
        12.666675        19.333345         226.7319                0                0                0
        19.333345        19.333345         226.7319                0                0                0
       -20.666675       -20.666675        233.39857        7349.0869        7349.0874        34.777927
       -14.000005       -20.666675        233.39857        7927.1812        22033.809        69.986488
        -7.333335       -20.666675        233.39857        10860.248        39513.559        13.655574
        -0.666665       -20.666675        233.39857       -10860.237        39513.547        13.655513
         6.000005       -20.666675        233.39857       -7927.2051        22033.795        69.987129
        12.666675       -20.666675        233.39857       -7349.0718        7349.0713         34.77631
        19.333345       -20.666675        233.39857                0                0                0
       -20.666675       -14.000005        233.39857        22033.807        7927.1816        69.986481
       -14.000005       -14.000005        233.39857        176.74452        180.33733        63.374798
        -7.333335       -14.000005        233.39857         40.51881        121.60387         179.5732
        -0.666665       -14.000005        233.39857       -40.520252        121.60308        179.57335
         6.000005       -14.000005        233.39857       -180.33655        176.74374        63.374809
        12.666675       -14.000005        233.39857       -22033.803        7927.2163        69.986343
        19.333345       -14.000005        233.39857                0                0                0
       -20.666675        -7.333335        233.39857        39513.555        10860.249        13.655575
       -14.000005        -7.333335        233.39857        121.60387         40.51881        179.57318
        -7.333335        -7.333335        233.39857        22.003735        22.003735        169.81932
        -0.666665        -7.333335        233.39857       -22.002256        22.001589        169.81917
         6.000005        -7.333335        233.39857       -121.60375        40.520432        179.57352
        12.666675        -7.333335        233.39857       -39513.543        10860.245        13.655495
        19.333345        -7.333335        233.39857                0                0                0
       -20.666675        -0.666665        233.39857        39513.547       -10860.236        13.655514
       -14.000005        -0.666665        233.39857        121.60308       -40.520252        179.57336
        -7.333335        -0.666665        233.39857        22.001589       -22.002256        169.81915
        -0.666665        -0.666665        233.39857       -22.003288        -22.00329        169.81834
         6.000005        -0.666665        233.39857       -121.60316       -40.518291        179.57291
        12.666675        -0.666665        233.39857       -39513.547       -10860.232        13.654724
        19.333345        -0.666665        233.39857                0                0                0
       -20.666675         6.000005        233.39857        22033.795       -7927.2051        69.987122
       -14.000005         6.000005        233.39857        180.33656       -176.74374        63.374813
        -7.333335         6.000005        233.39857        40.520435       -121.60375        179.57352
        -0.666665         6.000005        233.39857       -40.518295       -121.60315        179.57291
         6.000005         6.000005        233.39857       -176.75502       -180.34796        63.375256
        12.666675         6.000005        233.39857       -22033.848       -7927.3062        69.965622
        19.333345         6.000005        233.39857                0                0                0
       -20.666675        12.666675        233.39857        7349.0713       -7349.0718        34.776306
       -14.000005        12.666675        233.39857        7927.2173       -22033.803        69.986343
        -7.333335        12.666675        233.39857        10860.245       -39513.543        13.655494
        -0.666665        12.666675        233.39857       -10860.232       -39513.547        13.654724
         6.000005        12.666675        233.39857       -7927.3057       -22033.848        69.965622
        12.666675        12.666675        233.39857       -7349.0615       -7349.0615        34.775642
        19.333345        12.666675        233.39857                0                0                0
       -20.666675        19.333345        233.39857                0                0                0
       -14.000005        19.333345        233.39857                0                0                0
        -7.333335        19.333345        233.39857                0                0                0
        -0.666665        19.333345        233.39857                0                0                0
         6.000005        19.333345        233.39857                0                0                0
        12.666675        19.333345        233.39857                0                0                0
        19.333345        19.333345        233.39857                0                0                0
       -20.666675       -20.666675        240.06524        7473.5254        7473.5264        55.282654
       -14.000005       -20.666675        240.06524        8180.6445        22599.422        194.59674
        -7.333335       -20.666675        240.06524        11274.717        40831.625        134.53314
        -0.666665       -20.666675        240.06524       -11274.707        40831.617        134.53302
         6.000005       -20.666675        240.06524       -8180.6685        22599.412        194.59639
        12.666675       -20.666675        240.06524       -7473.5093        7473.5088         55.28199
        19.333345       -20.666675        240.06524                0                0                0
       -20.666675       -14.000005        240.06524        22599.422        8180.6445        194.59674
       -14.000005       -14.000005        240.06524       -461.37445       -469.12399        209.12601
        -7.333335       -14.000005        240.06524       -36.525986        -111.3028         288.6683
        -0.666665       -14.000005        240.06524        36.525684       -111.30425        288.66827
         6.000005       -14.000005        240.06524        469.12439       -461.37485        209.12602
        12.666675       -14.000005        240.06524       -22599.424        8180.6836        194.59714
        19.333345       -14.000005        240.06524                0                0                0
       -20.666675        -7.333335        240.06524        40831.625        11274.719         134.5332
       -14.000005        -7.333335        240.06524       -111.30281       -36.525986         288.6683
        -7.333335        -7.333335        240.06524       -13.578773       -13.578773        198.42792
        -0.666665        -7.333335        240.06524        13.580264       -13.578641        198.42709
         6.000005        -7.333335        240.06524        111.30475       -36.525837        288.66812
        12.666675        -7.333335        240.06524       -40831.605        11274.714        134.53313
        19.333345        -7.333335        240.06524                0                0                0
       -20.666675        -0.666665        240.06524        40831.617       -11274.706        134.53308
       -14.000005        -0.666665        240.06524       -111.30424        36.525684        288.66824
        -7.333335        -0.666665        240.06524        -13.57864        13.580264        198.42709
        -0.666665        -0.666665        240.06524        13.578966        13.578966        198.42754
         6.000005        -0.666665        240.06524        111.30448          36.5242        288.66956
        12.666675        -0.666665        240.06524       -40831.617       -11274.705        134.53409
        19.333345        -0.666665        240.06524                0                0                0
       -20.666675         6.000005        240.06524        22599.412        -8180.668        194.59639
       -14.000005         6.000005        240.06524       -469.13022        461.38126        209.12607
        -7.333335         6.000005        240.06524       -36.525837        111.30475        288.66812
        -0.666665         6.000005        240.06524          36.5242        111.30448        288.66956
         6.000005         6.000005        240.06524        461.37521        469.12476        209.12611
        12.666675         6.000005        240.06524       -22599.443       -8180.7324        194.63773
        19.333345         6.000005        240.06524                0                0                0
       -20.666675        12.666675        240.06524        7473.5078       -7473.5093        55.281975
       -14.000005        12.666675        240.06524        8180.6836       -22599.422        194.59714
        -7.333335        12.666675        240.06524        11274.715       -40831.605        134.53317
        -0.666665        12.666675        240.06524       -11274.705       -40831.617        134.53415
         6.000005        12.666675        240.06524       -8180.7319       -22599.443        194.63773
        12.666675        12.666675        240.06524       -7473.4961       -7473.4961        55.283058
        19.333345        12.666675        240.06524                0                0                0
       -20.666675        19.333345        240.06524                0                0                0
       -14.000005        19.333345        240.06524                0                0                0
        -7.333335        19.333345        240.06524                0                0                0
        -0.666665        19.333345        240.06524                0                0                0
         6.000005        19.333345        240.06524                0                0                0
        12.666675        19.333345        240.06524                0                0                0
        19.333345        19.333345        240.06524                0                0                0
       -20.666675       -20.666675        246.73191        7526.1763        7526.1763        8.6033783
       -14.000005       -20.666675        246.73191        8174.8677        22652.092        8.8198509
        -7.333335       -20.666675        246.73191        11185.934        40669.465       0.54173476
        -0.666665       -20.666675        246.73191       -11185.922        40669.457       0.54177278
         6.000005       -20.666675        246.73191       -8174.8931        22652.078        8.8199301
        12.666675       -20.666675        246.73191       -7526.1582        7526.1572        8.6032085
        19.333345       -20.666675        246.73191                0                0                0
       -20.666675       -14.000005        246.73191        22652.092        8174.8682        8.8198509
       -14.000005       -14.000005        246.73191        -58.76767       -58.866665        12.872168
        -7.333335       -14.000005        246.73191       -23.047714       -69.012352        68.830292
        -0.666665       -14.000005        246.73191        23.046568       -69.012856        68.830589
         6.000005       -14.000005        246.73191        58.866825       -58.767895          12.8721
        12.666675       -14.000005        246.73191       -22652.092        8174.9072        8.8199387
        19.333345       -14.000005        246.73191                0                0                0
       -20.666675        -7.333335        246.73191        40669.469        11185.934       0.54173476
       -14.000005        -7.333335        246.73191       -69.012352       -23.047714        68.830292
        -7.333335        -7.333335        246.73191       -20.871647       -20.871647         103.9648
        -0.666665        -7.333335        246.73191         20.87324       -20.875736        103.96651
         6.000005        -7.333335        246.73191        69.014397       -23.049326        68.831032
        12.666675        -7.333335        246.73191       -40669.453        11185.931       0.54172993
        19.333345        -7.333335        246.73191                0                0                0
       -20.666675        -0.666665        246.73191        40669.461       -11185.922       0.54177278
       -14.000005        -0.666665        246.73191       -69.012856         23.04657        68.830589
        -7.333335        -0.666665        246.73191       -20.875736         20.87324        103.96651
        -0.666665        -0.666665        246.73191        20.872986        20.872988        103.96238
         6.000005        -0.666665        246.73191        69.013123        23.048584        68.829361
        12.666675        -0.666665        246.73191       -40669.453       -11185.914       0.54182756
        19.333345        -0.666665        246.73191                0                0                0
       -20.666675         6.000005        246.73191         22652.08       -8174.8926        8.8199301
       -14.000005         6.000005        246.73191        -58.86692        58.767838        12.872103
        -7.333335         6.000005        246.73191       -23.049326        69.014397        68.831032
        -0.666665         6.000005        246.73191        23.048584        69.013123        68.829353
         6.000005         6.000005        246.73191        58.768574        58.867558        12.871836
        12.666675         6.000005        246.73191       -22652.139       -8175.0049        8.8220472
        19.333345         6.000005        246.73191                0                0                0
       -20.666675        12.666675        246.73191        7526.1567       -7526.1587        8.6032085
       -14.000005        12.666675        246.73191        8174.9082        -22652.09        8.8199387
        -7.333335        12.666675        246.73191        11185.931       -40669.453       0.54172993
        -0.666665        12.666675        246.73191       -11185.914       -40669.453       0.54182756
         6.000005        12.666675        246.73191       -8175.0049       -22652.139        8.8220482
        12.666675        12.666675        246.73191       -7526.1494       -7526.1494        8.6035624
        19.333345        12.666675        246.73191                0                0                0
       -20.666675        19.333345        246.73191                0                0                0
       -14.000005        19.333345        246.73191                0                0                0
        -7.333335        19.333345        246.73191                0                0                0
        -0.666665        19.333345        246.73191                0                0                0
         6.000005        19.333345        246.73191                0                0                0
        12.666675        19.333345        246.73191                0                0                0
        19.333345        19.333345        246.73191                0                0                0
       -20.666675       -20.666675        253.39858        7530.7007        7530.7002       0.68743896
       -14.000005       -20.666675        253.39858        8170.9653         22652.84       0.47740352
        -7.333335       -20.666675        253.39858        11185.063        40668.172      0.011185162
        -0.666665       -20.666675        253.39858       -11185.052        40668.164      0.011196272
         6.000005       -20.666675        253.39858       -8170.9902         22652.83       0.47746661
        12.666675       -20.666675        253.39858       -7530.6836        7530.6816       0.68730742
        19.333345       -20.666675        253.39858                0                0                0
       -20.666675       -14.000005        253.39858        22652.838        8170.9648       0.47740355
       -14.000005       -14.000005        253.39858       -14.719613        -14.79618        3.9920683
        -7.333335       -14.000005        253.39858        -6.616848       -19.857079        23.254166
        -0.666665       -14.000005        253.39858        6.6138005       -19.856588        23.254093
         6.000005       -14.000005        253.39858        14.797418       -14.721065        3.9919472
        12.666675       -14.000005        253.39858       -22652.842        8171.0034       0.47738093
        19.333345       -14.000005        253.39858                0                0                0
       -20.666675        -7.333335        253.39858        40668.172        11185.062      0.011185162
       -14.000005        -7.333335        253.39858       -19.857079       -6.6168485        23.254166
        -7.333335        -7.333335        253.39858       -7.9330349       -7.9330344        45.965733
        -0.666665        -7.333335        253.39858        7.9343677       -7.9319263        45.962925
         6.000005        -7.333335        253.39858        19.857874       -6.6153874        23.253336
        12.666675        -7.333335        253.39858       -40668.156        11185.061      0.011184482
        19.333345        -7.333335        253.39858                0                0                0
       -20.666675        -0.666665        253.39858        40668.164       -11185.051      0.011196272
       -14.000005        -0.666665        253.39858       -19.856588        6.6138005        23.254093
        -7.333335        -0.666665        253.39858       -7.9319267        7.9343677        45.962925
        -0.666665        -0.666665        253.39858        7.9298792        7.9298792        45.969753
         6.000005        -0.666665        253.39858        19.859919        6.6148348        23.253508
        12.666675        -0.666665        253.39858        -40668.16       -11185.043       0.01118664
        19.333345        -0.666665        253.39858                0                0                0
       -20.666675         6.000005        253.39858         22652.83       -8170.9893       0.47746661
       -14.000005         6.000005        253.39858       -14.797661        14.720863        3.9919477
        -7.333335         6.000005        253.39858       -6.6153879        19.857874        23.253336
        -0.666665         6.000005        253.39858        6.6148348        19.859919        23.253508
         6.000005         6.000005        253.39858        14.721287        14.797842        3.9919188
        12.666675         6.000005        253.39858       -22652.887       -8171.1006       0.47749427
        19.333345         6.000005        253.39858                0                0                0
       -20.666675        12.666675        253.39858        7530.6812       -7530.6836       0.68730742
       -14.000005        12.666675        253.39858        8171.0039        -22652.84       0.47738093
        -7.333335        12.666675        253.39858         11185.06       -40668.156      0.011184483
        -0.666665        12.666675        253.39858       -11185.043       -40668.156      0.011186641
         6.000005        12.666675        253.39858       -8171.1006       -22652.887       0.47749427
        12.666675        12.666675        253.39858       -7530.6748       -7530.6748        0.6872099
        19.333345        12.666675        253.39858                0                0                0
       -20.666675        19.333345        253.39858                0                0                0
       -14.000005        19.333345        253.39858                0                0                0
        -7.333335        19.333345        253.39858                0                0                0
        -0.666665        19.333345        253.39858                0                0                0
         6.000005        19.333345        253.39858                0                0                0
        12.666675        19.333345        253.39858                0                0                0
        19.333345        19.333345        253.39858                0                0                0
       -20.666675       -20.666675        260.06525        7531.0557        7531.0557       0.16342543
       -14.000005       -20.666675        260.06525        8170.6294        22652.898       0.10333532
        -7.333335       -20.666675        260.06525        11185.031        40668.137      0.001819223
        -0.666665       -20.666675        260.06525        -11185.02        40668.125     0.0018196142
         6.000005       -20.666675        260.06525       -8170.6533        22652.887       0.10346491
        12.666675       -20.666675        260.06525       -7531.0386        7531.0371       0.16351557
        19.333345       -20.666675        260.06525                0                0                0
       -20.666675       -14.000005        260.06525        22652.898        8170.6289       0.10333532
       -14.000005       -14.000005        260.06525        4.2349257        4.1398892        2.5218368
        -7.333335       -14.000005        260.06525         1.951512        5.8640609        17.348431
        -0.666665       -14.000005        260.06525       -1.9519675          5.86235        17.347559
         6.000005       -14.000005        260.06525       -4.1386776        4.2335505        2.5217235
        12.666675       -14.000005        260.06525       -22652.898        8170.6685       0.10341068
        19.333345       -14.000005        260.06525                0                0                0
       -20.666675        -7.333335        260.06525        40668.137        11185.031     0.0018192229
       -14.000005        -7.333335        260.06525        5.8640609         1.951512        17.348431
        -7.333335        -7.333335        260.06525        2.5258441        2.5258443        35.995758
        -0.666665        -7.333335        260.06525       -2.5245776        2.5224311        35.998161
         6.000005        -7.333335        260.06525       -5.8616419        1.9502125        17.348505
        12.666675        -7.333335        260.06525       -40668.121        11185.028     0.0018221668
        19.333345        -7.333335        260.06525                0                0                0
       -20.666675        -0.666665        260.06525        40668.125        -11185.02     0.0018196141
       -14.000005        -0.666665        260.06525          5.86235       -1.9519675        17.347559
        -7.333335        -0.666665        260.06525        2.5224314       -2.5245776        35.998161
        -0.666665        -0.666665        260.06525       -2.5263019       -2.5263019        35.997166
         6.000005        -0.666665        260.06525       -5.8617978       -1.9509557        17.346109
        12.666675        -0.666665        260.06525       -40668.125       -11185.012     0.0018187021
        19.333345        -0.666665        260.06525                0                0                0
       -20.666675         6.000005        260.06525        22652.887       -8170.6533       0.10346492
       -14.000005         6.000005        260.06525        4.1384754       -4.2336936         2.521724
        -7.333335         6.000005        260.06525        1.9502125       -5.8616414        17.348505
        -0.666665         6.000005        260.06525       -1.9509556       -5.8617978        17.346107
         6.000005         6.000005        260.06525       -4.2327328       -4.1377053        2.5221164
        12.666675         6.000005        260.06525       -22652.947       -8170.7637       0.10339884
        19.333345         6.000005        260.06525                0                0                0
       -20.666675        12.666675        260.06525        7531.0366       -7531.0381       0.16351557
       -14.000005        12.666675        260.06525        8170.6685         -22652.9       0.10341069
        -7.333335        12.666675        260.06525        11185.028       -40668.121     0.0018221671
        -0.666665        12.666675        260.06525       -11185.013       -40668.125     0.0018187022
         6.000005        12.666675        260.06525       -8170.7642       -22652.945       0.10339885
        12.666675        12.666675        260.06525       -7531.0298       -7531.0293       0.16362658
        19.333345        12.666675        260.06525                0                0                0
       -20.666675        19.333345        260.06525                0                0                0
       -14.000005        19.333345        260.06525                0                0                0
        -7.333335        19.333345        260.06525                0                0                0
        -0.666665        19.333345        260.06525                0                0                0
         6.000005        19.333345        260.06525                0                0                0
        12.666675        19.333345        260.06525                0                0                0
        19.333345        19.333345        260.06525                0                0                0
       -20.666675       -20.666675        266.73192        7531.8267        7531.8271        1.6482008
       -14.000005       -20.666675        266.73192        8169.9072        22653.025        1.2055998
        -7.333335       -20.666675        266.73192        11184.953        40668.043      0.032799788
        -0.666665       -20.666675        266.73192       -11184.943        40668.035      0.032805413
         6.000005       -20.666675        266.73192       -8169.9316        22653.014        1.2053916
        12.666675       -20.666675        266.73192       -7531.8096        7531.8081        1.6484287
        19.333345       -20.666675        266.73192                0                0                0
       -20.666675       -14.000005        266.73192        22653.025        8169.9072        1.2055997
       -14.000005       -14.000005        266.73192        28.762642        28.689932          6.74122
        -7.333335       -14.000005        266.73192        12.931924        38.807251        35.894779
        -0.666665       -14.000005        266.73192       -12.935122        38.808167        35.894829
         6.000005       -14.000005        266.73192        -28.68861        28.761229        6.7412248
        12.666675       -14.000005        266.73192       -22653.025        8169.9458         1.205636
        19.333345       -14.000005        266.73192                0                0                0
       -20.666675        -7.333335        266.73192        40668.043        11184.953       0.03279978
       -14.000005        -7.333335        266.73192        38.807251        12.931924        35.894779
        -7.333335        -7.333335        266.73192        15.128853        15.128853        68.172356
        -0.666665        -7.333335        266.73192       -15.128069        15.127352         68.17141
         6.000005        -7.333335        266.73192       -38.806187        12.931948        35.895172
        12.666675        -7.333335        266.73192       -40668.031         11184.95      0.032841686
        19.333345        -7.333335        266.73192                0                0                0
       -20.666675        -0.666665        266.73192        40668.035       -11184.943      0.032805413
       -14.000005        -0.666665        266.73192        38.808167       -12.935122        35.894829
        -7.333335        -0.666665        266.73192        15.127353       -15.128069        68.171417
        -0.666665        -0.666665        266.73192       -15.129279       -15.129278        68.169144
         6.000005        -0.666665        266.73192       -38.806114       -12.934211        35.894508
        12.666675        -0.666665        266.73192       -40668.031       -11184.936      0.032796402
        19.333345        -0.666665        266.73192                0                0                0
       -20.666675         6.000005        266.73192        22653.014       -8169.9316        1.2053915
       -14.000005         6.000005        266.73192        28.688499        -28.76132        6.7412271
        -7.333335         6.000005        266.73192        12.931948       -38.806187        35.895176
        -0.666665         6.000005        266.73192       -12.934212        -38.80611        35.894508
         6.000005         6.000005        266.73192       -28.761345       -28.688643        6.7415581
        12.666675         6.000005        266.73192       -22653.072       -8170.0439        1.2053437
        19.333345         6.000005        266.73192                0                0                0
       -20.666675        12.666675        266.73192        7531.8076       -7531.8096        1.6484287
       -14.000005        12.666675        266.73192        8169.9458       -22653.023        1.2056363
        -7.333335        12.666675        266.73192         11184.95       -40668.027      0.032841694
        -0.666665        12.666675        266.73192       -11184.936       -40668.031      0.032796398
         6.000005        12.666675        266.73192       -8170.0439       -22653.072         1.205344
        12.666675        12.666675        266.73192       -7531.8003       -7531.8003        1.6481336
        19.333345        12.666675        266.73192                0                0                0
       -20.666675        19.333345        266.73192                0                0                0
       -14.000005        19.333345        266.73192                0                0                0
        -7.333335        19.333345        266.73192                0                0                0
        -0.666665        19.333345        266.73192                0                0                0
         6.000005        19.333345        266.73192                0                0                0
        12.666675        19.333345        266.73192                0                0                0
        19.333345        19.333345        266.73192                0                0                0
       -20.666675       -20.666675        273.39859        7542.9663        7542.9663        19.471262
       -14.000005       -20.666675        273.39859         8160.897         22655.09        24.155258
        -7.333335       -20.666675        273.39859        11181.976        40663.188        2.1327243
        -0.666665       -20.666675        273.39859       -11181.964        40663.176        2.1327355
         6.000005       -20.666675        273.39859       -8160.9214        22655.082        24.158064
        12.666675       -20.666675        273.39859       -7542.9473        7542.9473        19.468826
        19.333345       -20.666675        273.39859                0                0                0
       -20.666675       -14.000005        273.39859         22655.09        8160.8965        24.155254
       -14.000005       -14.000005        273.39859        109.75504        109.70093        22.679441
        -7.333335       -14.000005        273.39859        38.539623        115.34364        124.39915
        -0.666665       -14.000005        273.39859       -38.542202        115.34363        124.39985
         6.000005       -14.000005        273.39859       -109.69964        109.75378         22.67942
        12.666675       -14.000005        273.39859       -22655.094        8160.9395        24.157164
        19.333345       -14.000005        273.39859                0                0                0
       -20.666675        -7.333335        273.39859        40663.188        11181.975         2.132724
       -14.000005        -7.333335        273.39859        115.34363        38.539623        124.39915
        -7.333335        -7.333335        273.39859        30.347559        30.347561        164.04689
        -0.666665        -7.333335        273.39859       -30.345335        30.344479        164.04839
         6.000005        -7.333335        273.39859       -115.34094        38.539963        124.39963
        12.666675        -7.333335        273.39859       -40663.168        11181.971        2.1328146
        19.333345        -7.333335        273.39859                0                0                0
       -20.666675        -0.666665        273.39859        40663.176       -11181.963         2.132735
       -14.000005        -0.666665        273.39859        115.34363       -38.542202        124.39985
        -7.333335        -0.666665        273.39859        30.344477       -30.345335        164.04839
        -0.666665        -0.666665        273.39859       -30.348606       -30.348606        164.04889
         6.000005        -0.666665        273.39859       -115.34184       -38.540176        124.39951
        12.666675        -0.666665        273.39859       -40663.176       -11181.955        2.1324573
        19.333345        -0.666665        273.39859                0                0                0
       -20.666675         6.000005        273.39859        22655.082       -8160.9209        24.158058
       -14.000005         6.000005        273.39859        109.69961       -109.75372         22.67942
        -7.333335         6.000005        273.39859        38.539963       -115.34094        124.39962
        -0.666665         6.000005        273.39859       -38.540176       -115.34184        124.39951
         6.000005         6.000005        273.39859       -109.75735       -109.70313        22.679115
        12.666675         6.000005        273.39859       -22655.139       -8161.0322        24.153687
        19.333345         6.000005        273.39859                0                0                0
       -20.666675        12.666675        273.39859        7542.9473       -7542.9468        19.468826
       -14.000005        12.666675        273.39859         8160.939       -22655.094        24.157167
        -7.333335        12.666675        273.39859        11181.972       -40663.172        2.1328149
        -0.666665        12.666675        273.39859       -11181.955       -40663.176        2.1324573
         6.000005        12.666675        273.39859       -8161.0327       -22655.139        24.153688
        12.666675        12.666675        273.39859       -7542.9399       -7542.9395        19.469337
        19.333345        12.666675        273.39859                0                0                0
       -20.666675        19.333345        273.39859                0                0                0
       -14.000005        19.333345        273.39859                0                0                0
        -7.333335        19.333345        273.39859                0                0                0
        -0.666665        19.333345        273.39859                0                0                0
         6.000005        19.333345        273.39859                0                0                0
        12.666675        19.333345        273.39859                0                0                0
        19.333345        19.333345        273.39859                0                0                0
       -20.666675       -20.666675        280.06526        7648.5474        7648.5479        85.619286
       -14.000005       -20.666675        280.06526         8236.626        22897.637        428.34387
        -7.333335       -20.666675        280.06526        10788.941        40054.402        1894.6567
        -0.666665       -20.666675        280.06526       -10788.928        40054.398        1894.6539
         6.000005       -20.666675        280.06526       -8236.6787        22897.635        428.33575
        12.666675       -20.666675        280.06526       -7648.5337        7648.5308        85.620132
        19.333345       -20.666675        280.06526                0                0                0
       -20.666675       -14.000005        280.06526        22897.637         8236.627        428.34375
       -14.000005       -14.000005        280.06526        539.46045        539.85645        1148.1187
        -7.333335       -14.000005        280.06526        19.468086        61.012577        470.10419
        -0.666665       -14.000005        280.06526       -19.470432         61.01038        470.10379
         6.000005       -14.000005        280.06526       -539.85535        539.45911        1149.7247
        12.666675       -14.000005        280.06526       -22897.648        8236.6885        428.32288
        19.333345       -14.000005        280.06526                0                0                0
       -20.666675        -7.333335        280.06526        40054.402        10788.941        1894.6565
       -14.000005        -7.333335        280.06526        61.012577        19.468084        470.10419
        -7.333335        -7.333335        280.06526        5.4688168        5.4688168        273.07834
        -0.666665        -7.333335        280.06526       -5.4643369        5.4657388        273.07718
         6.000005        -7.333335        280.06526        -61.01194         19.46978        470.10382
        12.666675        -7.333335        280.06526       -40054.391        10788.936        1894.6582
        19.333345        -7.333335        280.06526                0                0                0
       -20.666675        -0.666665        280.06526        40054.398       -10788.928        1894.6538
       -14.000005        -0.666665        280.06526        61.010384        -19.47043        470.10379
        -7.333335        -0.666665        280.06526        5.4657393       -5.4643369        273.07715
        -0.666665        -0.666665        280.06526       -5.4671493       -5.4671493        273.07632
         6.000005        -0.666665        280.06526       -61.009529       -19.470863        470.10275
        12.666675        -0.666665        280.06526       -40054.391       -10788.928        1894.6562
        19.333345        -0.666665        280.06526                0                0                0
       -20.666675         6.000005        280.06526        22897.633       -8236.6777        428.33563
       -14.000005         6.000005        280.06526         539.8551       -539.45935        1149.7247
        -7.333335         6.000005        280.06526        19.469782       -61.011932        470.10382
        -0.666665         6.000005        280.06526       -19.470863       -61.009533        470.10275
